customer_id,email,first_name,last_name,country,city,signup_date,acquisition_channel,segment,age,is_subscribed,total_orders,total_revenue,avg_order_value,first_order,last_order,ltv,days_active,order_freq_days,churned,cohort_month
5608,dgarcia@example.net,Elizabeth,Brown,India,Knighttown,2023-03-02,referral,regular,53,True,4,3391.07,847.77,2023-03-19,2023-04-26,3391.07,38.0,12.7,True,2023-03
5609,nealjennifer@example.net,Danielle,Mata,India,Randychester,2022-08-09,organic_search,budget,44,True,1,3932.98,3932.98,2022-08-24,2022-08-24,3932.98,0.0,,True,2022-08
5610,marshallcandice@example.com,David,Goodwin,Singapore,Lake Mary,2022-06-15,email_campaign,vip,48,False,10,33756.1,3375.61,2022-10-31,2024-03-10,33756.1,496.0,55.1,False,2022-10
5611,kdaniel@example.com,Timothy,Sanders,Singapore,North Tiffanyton,2022-11-07,influencer,regular,57,True,0,0.0,,,,,,,True,
5612,alishareed@example.net,Terri,Cooper,USA,North Lindaview,2022-04-26,email_campaign,budget,41,False,0,0.0,,,,,,,True,
5613,joshua56@example.com,Erin,Williams,India,Jessicaburgh,2023-05-09,direct,vip,51,True,9,10532.96,1170.33,2023-06-20,2024-01-28,10532.96,222.0,27.8,False,2023-06
5614,jwatson@example.org,Andrew,Wilson,UK,Amberburgh,2023-01-25,organic_search,premium,40,True,1,3246.43,3246.43,2023-02-06,2023-02-06,3246.43,0.0,,True,2023-02
5615,annejohnson@example.org,Stephen,Wilson,India,Lake Timothy,2024-01-10,organic_search,premium,58,True,9,9253.73,1028.19,2024-01-17,2024-03-15,9253.73,58.0,7.2,False,2024-01
5616,bpark@example.net,Stephen,Smith,Germany,East Patricia,2023-01-13,organic_search,premium,41,True,11,12565.65,1142.33,2023-03-11,2024-03-18,12565.65,373.0,37.3,False,2023-03
5617,april93@example.org,Jeremy,Owens,India,Rangelchester,2023-11-03,social_media,premium,32,True,0,0.0,,,,,,,True,
5618,ralvarez@example.com,Paul,Gardner,UK,Port Jacob,2022-05-23,paid_search,regular,27,True,1,220.04,220.04,2022-10-05,2022-10-05,220.04,0.0,,True,2022-10
5619,poncekelly@example.com,Eric,Banks,USA,South Scottfort,2023-02-27,paid_search,regular,28,False,1,385.64,385.64,2023-03-15,2023-03-15,385.64,0.0,,True,2023-03
5620,samuel58@example.com,Erica,Gonzales,India,Prestonport,2023-04-01,organic_search,regular,47,True,4,5199.46,1299.86,2023-04-09,2023-05-11,5199.46,32.0,10.7,True,2023-04
5621,christopher92@example.com,Devin,Bradley,Singapore,Paulberg,2023-09-04,organic_search,regular,29,True,5,10852.26,2170.45,2023-09-18,2024-02-06,10852.26,141.0,35.2,False,2023-09
5622,christopher52@example.org,Elizabeth,Henry,UK,West Daniel,2022-10-26,referral,budget,25,True,0,0.0,,,,,,,True,
5623,zcastillo@example.org,Jordan,Sims,USA,Justinfort,2022-07-23,email_campaign,regular,37,False,2,5517.910000000001,2758.96,2022-08-13,2022-08-21,5517.91,8.0,8.0,True,2022-08
5624,calexander@example.com,Kimberly,Silva,Canada,North Jameshaven,2022-05-18,referral,regular,36,False,1,859.51,859.51,2023-06-25,2023-06-25,859.51,0.0,,True,2023-06
5625,lphelps@example.com,Tom,Carroll,Canada,Schmittchester,2022-09-23,organic_search,budget,55,True,1,4148.64,4148.64,2022-10-04,2022-10-04,4148.64,0.0,,True,2022-10
5626,tkim@example.com,Jessica,Thompson,Canada,West Ginatown,2022-06-15,social_media,regular,29,True,2,8238.82,4119.41,2022-06-30,2022-07-12,8238.82,12.0,12.0,True,2022-06
5627,thomas46@example.org,Douglas,Jones,UK,West Kelsey,2022-10-22,organic_search,regular,18,True,0,0.0,,,,,,,True,
5628,christopher65@example.org,Michael,Miller,Australia,West Patriciabury,2023-10-14,paid_search,regular,35,True,1,1276.21,1276.21,2023-12-27,2023-12-27,1276.21,0.0,,True,2023-12
5629,courtneyshaw@example.com,Cindy,Schmidt,USA,Guerrerochester,2023-08-03,social_media,regular,26,False,0,0.0,,,,,,,True,
5631,christinaford@example.org,Wendy,Briggs,India,Mikeburgh,2022-02-03,paid_search,regular,39,False,1,1551.26,1551.26,2022-09-18,2022-09-18,1551.26,0.0,,True,2022-09
5632,paulmiller@example.org,Jose,Cruz,USA,Matthewstad,2022-07-07,referral,premium,31,True,0,0.0,,,,,,,True,
5633,yhoffman@example.org,Samantha,Wilson,USA,East Adam,2023-01-03,organic_search,budget,24,False,0,0.0,,,,,,,True,
5634,erikstephenson@example.net,David,Lewis,UK,New Brentberg,2022-04-30,paid_search,budget,27,False,0,0.0,,,,,,,True,
5635,franciscaroline@example.org,Anthony,Hubbard,USA,Scottmouth,2023-07-31,paid_search,regular,49,False,0,0.0,,,,,,,True,
5636,michael73@example.com,Gloria,Robinson,Singapore,East Nicole,2023-05-03,referral,budget,62,False,0,0.0,,,,,,,True,
5637,lopezvirginia@example.net,Zoe,Pierce,Germany,South Peter,2023-11-29,organic_search,regular,29,True,5,1667.72,333.54,2023-11-30,2024-02-23,1667.72,85.0,21.2,False,2023-11
5638,cindy35@example.net,William,Smith,Germany,Peterhaven,2022-06-12,organic_search,regular,25,True,1,2327.05,2327.05,2023-12-31,2023-12-31,2327.05,0.0,,True,2023-12
5639,kclark@example.com,Patricia,Dixon,Canada,Ronaldfort,2024-02-25,paid_search,budget,64,False,1,825.91,825.91,2024-02-29,2024-02-29,825.91,0.0,,False,2024-02
5640,lesterjake@example.org,Colleen,Green,India,Philiphaven,2023-07-26,paid_search,budget,46,False,1,2611.55,2611.55,2023-10-11,2023-10-11,2611.55,0.0,,True,2023-10
5642,tanner30@example.com,Dylan,Richard,India,Richardmouth,2023-12-02,referral,premium,39,True,0,0.0,,,,,,,True,
5643,rthompson@example.com,Katherine,Price,India,North Douglas,2022-10-09,organic_search,budget,23,True,1,1347.62,1347.62,2022-10-24,2022-10-24,1347.62,0.0,,True,2022-10
5644,laura09@example.org,Stephen,Willis,India,New Zacharyland,2024-02-14,paid_search,regular,24,True,3,3251.0699999999997,1083.69,2024-03-12,2024-03-24,3251.07,12.0,6.0,False,2024-03
5645,devonwhite@example.org,Matthew,Davis,India,Lake Gail,2023-02-07,influencer,regular,32,False,0,0.0,,,,,,,True,
5646,christian68@example.com,Antonio,Roberts,USA,Lake Paulmouth,2024-01-28,organic_search,budget,43,True,1,82.05,82.05,2024-02-07,2024-02-07,82.05,0.0,,False,2024-02
5647,wendyfreeman@example.org,Katie,Heath,India,Jimenezstad,2023-12-13,social_media,premium,23,True,1,95.04,95.04,2023-12-17,2023-12-17,95.04,0.0,,True,2023-12
5648,mendezkaren@example.org,Gregory,Maynard,India,Johnsonbury,2022-10-25,referral,regular,41,True,4,14891.63,3722.91,2023-03-19,2024-03-22,14891.63,369.0,123.0,False,2023-03
5649,kathleen78@example.net,Justin,Martin,Singapore,Friedmanside,2022-10-27,email_campaign,premium,36,True,3,3193.9799999999996,1064.66,2022-12-07,2024-02-04,3193.98,424.0,212.0,False,2022-12
5650,robert31@example.org,Lisa,Hays,Germany,East Tracey,2022-10-28,referral,premium,24,True,2,349.2,174.6,2022-11-05,2022-11-09,349.2,4.0,4.0,True,2022-11
5651,lisa37@example.net,Ryan,Preston,Germany,North Julie,2022-07-25,referral,premium,30,True,1,5437.48,5437.48,2023-12-29,2023-12-29,5437.48,0.0,,True,2023-12
5652,amanda19@example.com,Nicole,Ramirez,USA,Carriechester,2023-04-13,referral,regular,21,True,3,8305.05,2768.35,2023-04-13,2023-05-19,8305.05,36.0,18.0,True,2023-04
5653,dillonharris@example.org,Erin,Suarez,USA,West Stephanie,2022-12-11,direct,budget,61,True,1,1703.11,1703.11,2023-05-03,2023-05-03,1703.11,0.0,,True,2023-05
5654,sheri89@example.net,James,Jensen,Singapore,North Thomas,2023-06-12,paid_search,premium,41,True,0,0.0,,,,,,,True,
5655,adamsdavid@example.com,Tanner,Alvarado,USA,Leachmouth,2024-01-23,referral,budget,34,True,2,4069.03,2034.52,2024-01-26,2024-01-27,4069.03,1.0,1.0,False,2024-01
5656,tdecker@example.net,Jessica,Cortez,India,Port Meagan,2023-11-20,paid_search,budget,31,True,3,2414.72,804.91,2024-01-10,2024-03-22,2414.72,72.0,36.0,False,2024-01
5658,brookskaren@example.com,Lauren,Bass,USA,North Emily,2023-05-15,social_media,budget,55,True,0,0.0,,,,,,,True,
5659,kennethhughes@example.com,Logan,Hardy,USA,Mercadoshire,2022-05-29,organic_search,regular,24,False,1,282.66,282.66,2023-01-31,2023-01-31,282.66,0.0,,True,2023-01
5660,tammy84@example.com,William,Fletcher,India,Port Ashleyborough,2023-07-02,organic_search,regular,22,True,1,733.44,733.44,2023-07-26,2023-07-26,733.44,0.0,,True,2023-07
5661,angela58@example.net,Thomas,Gray,India,Lake Leah,2023-01-06,social_media,regular,61,False,0,0.0,,,,,,,True,
5662,austin27@example.net,Chad,Moore,Germany,Jacktown,2024-02-07,paid_search,budget,57,True,1,54.08,54.08,2024-02-21,2024-02-21,54.08,0.0,,False,2024-02
5663,joeharrington@example.org,Sarah,Black,Canada,South Johnchester,2023-06-07,paid_search,budget,49,False,1,1029.87,1029.87,2023-08-27,2023-08-27,1029.87,0.0,,True,2023-08
5664,ashley70@example.com,Deborah,Holloway,Australia,Lake Jessicaville,2022-07-25,direct,budget,25,True,0,0.0,,,,,,,True,
5665,ralvarado@example.org,Julie,Carney,Singapore,West Robert,2022-05-21,referral,regular,40,True,0,0.0,,,,,,,True,
5666,biancakramer@example.org,Charles,Jones,India,New Thomaston,2022-09-10,social_media,vip,45,False,5,20948.78,4189.76,2022-10-31,2024-02-29,20948.78,486.0,121.5,False,2022-10
5667,williamsmonica@example.org,David,Brown,USA,East Kara,2023-03-11,paid_search,regular,39,True,0,0.0,,,,,,,True,
5668,weaverjimmy@example.net,Michael,Odom,Germany,New Ashleytown,2023-12-11,direct,budget,32,False,1,2199.1,2199.1,2023-12-14,2023-12-14,2199.1,0.0,,True,2023-12
5669,roger17@example.org,Mary,Smith,USA,West Theodoreside,2022-01-25,influencer,budget,58,False,1,1226.97,1226.97,2022-01-29,2022-01-29,1226.97,0.0,,True,2022-01
5670,josephowens@example.com,Penny,Austin,USA,Port Davidfort,2023-03-28,paid_search,regular,52,True,1,3018.55,3018.55,2023-04-16,2023-04-16,3018.55,0.0,,True,2023-04
5671,ashleygibbs@example.com,Mario,Fitzgerald,UK,Stevenchester,2023-06-12,social_media,premium,26,False,1,1343.47,1343.47,2023-12-16,2023-12-16,1343.47,0.0,,True,2023-12
5672,whitestacy@example.org,David,Smith,India,Brianport,2022-11-30,organic_search,regular,21,True,0,0.0,,,,,,,True,
5673,alexis32@example.net,Steven,Conley,USA,Lake Heatherstad,2022-03-08,organic_search,regular,44,True,3,1253.21,417.74,2022-03-08,2022-03-09,1253.21,1.0,0.5,True,2022-03
5674,meganhill@example.org,Donna,Acevedo,India,Kimberlymouth,2023-03-05,paid_search,regular,48,False,11,22405.04,2036.82,2023-03-06,2023-04-04,22405.04,29.0,2.9,True,2023-03
5675,ymerritt@example.net,Robert,Owens,India,Robertville,2022-03-22,referral,budget,58,True,0,0.0,,,,,,,True,
5676,gabriel84@example.org,Andre,Michael,Canada,Port Heidiborough,2022-03-31,social_media,budget,57,False,1,733.03,733.03,2023-11-25,2023-11-25,733.03,0.0,,True,2023-11
5677,cbaker@example.net,Joseph,Dennis,Singapore,Port Thomashaven,2023-03-08,email_campaign,premium,49,True,2,2145.64,1072.82,2024-01-22,2024-01-29,2145.64,7.0,7.0,False,2024-01
5678,jameswhite@example.com,Melanie,David,USA,East Timothy,2022-08-30,email_campaign,premium,37,False,4,6262.42,1565.6,2022-11-23,2023-03-09,6262.42,106.0,35.3,True,2022-11
5679,dawnthomas@example.org,Jennifer,Adams,India,North Matthewville,2022-02-04,social_media,premium,65,False,7,13502.16,1928.88,2022-02-10,2023-08-25,13502.16,561.0,93.5,True,2022-02
5680,xsnyder@example.com,Amber,Fisher,India,Millerton,2022-04-25,social_media,regular,20,True,2,3168.9300000000003,1584.46,2023-09-10,2023-11-26,3168.93,77.0,77.0,True,2023-09
5681,smithmichael@example.org,Melissa,Martinez,Germany,Martinview,2022-09-09,organic_search,regular,30,False,3,1642.96,547.65,2022-09-22,2022-10-20,1642.96,28.0,14.0,True,2022-09
5682,pfranklin@example.net,Jason,Blevins,UK,Williamshire,2022-05-19,paid_search,premium,45,False,2,177.39,88.7,2023-09-27,2024-02-15,177.39,141.0,141.0,False,2023-09
5683,mitchelldavid@example.net,Dawn,Price,USA,North Susan,2022-04-09,social_media,premium,59,True,2,282.47,141.24,2022-04-13,2022-04-21,282.47,8.0,8.0,True,2022-04
5684,cynthia80@example.net,Andrew,Castillo,USA,Bartonmouth,2023-06-23,email_campaign,regular,64,False,4,5824.13,1456.03,2023-06-28,2024-03-25,5824.13,271.0,90.3,False,2023-06
5685,corey31@example.net,Sarah,Walker,Canada,East Travis,2023-04-22,organic_search,regular,56,False,5,10011.87,2002.37,2023-04-22,2023-05-15,10011.87,23.0,5.8,True,2023-04
5686,joshua68@example.net,Luis,Garcia,USA,Lake Amber,2023-03-03,email_campaign,budget,32,True,1,2531.38,2531.38,2024-02-15,2024-02-15,2531.38,0.0,,False,2024-02
5687,williamespinoza@example.net,Kenneth,Rodriguez,UK,Gregorybury,2023-08-08,referral,premium,31,False,1,307.57,307.57,2023-09-20,2023-09-20,307.57,0.0,,True,2023-09
5688,stephaniesingh@example.com,Shawn,Jones,USA,Wrightfort,2024-02-20,paid_search,regular,56,True,1,4357.42,4357.42,2024-03-29,2024-03-29,4357.42,0.0,,False,2024-03
5689,jonesrobert@example.org,Richard,Reed,USA,Millerfort,2022-11-05,referral,budget,32,False,1,1528.6,1528.6,2022-12-30,2022-12-30,1528.6,0.0,,True,2022-12
5690,christianjohnson@example.org,Natalie,Martin,Germany,Mcdonaldchester,2022-11-21,organic_search,premium,44,True,2,2612.91,1306.46,2022-12-14,2022-12-18,2612.91,4.0,4.0,True,2022-12
5691,hamiltonandrew@example.org,William,Jensen,Australia,Smithstad,2022-04-08,paid_search,vip,45,True,17,19500.17,1147.07,2022-04-13,2024-03-21,19500.17,708.0,44.2,False,2022-04
5692,gpowell@example.org,Lori,Heath,UK,New Barbara,2023-12-31,influencer,vip,58,False,2,3179.46,1589.73,2024-02-26,2024-03-07,3179.46,10.0,10.0,False,2024-02
5693,mccarthyvalerie@example.com,Wayne,Torres,Germany,Annabury,2022-06-18,organic_search,premium,52,True,0,0.0,,,,,,,True,
5694,richardsmarc@example.org,Hannah,Gonzalez,USA,Belindaberg,2022-03-13,organic_search,budget,30,True,1,276.44,276.44,2023-06-08,2023-06-08,276.44,0.0,,True,2023-06
5695,ghinton@example.net,Gina,Wilson,Germany,Floresfurt,2023-10-09,influencer,regular,65,True,2,1440.41,720.2,2023-11-15,2023-12-05,1440.41,20.0,20.0,True,2023-11
5696,urobinson@example.net,Joshua,Vargas,India,Mayerburgh,2023-11-13,referral,premium,55,False,1,1439.23,1439.23,2024-01-11,2024-01-11,1439.23,0.0,,False,2024-01
5697,anthonylamb@example.net,Patricia,Berry,Singapore,West Kim,2023-01-07,organic_search,budget,39,True,0,0.0,,,,,,,True,
5698,briangonzalez@example.com,Amanda,Beck,India,Richardsonbury,2022-02-13,organic_search,regular,20,True,2,2763.05,1381.52,2023-03-20,2023-11-06,2763.05,231.0,231.0,True,2023-03
5699,julie91@example.net,Melissa,Williams,Germany,Meganport,2024-01-04,organic_search,budget,58,True,1,500.33,500.33,2024-01-21,2024-01-21,500.33,0.0,,False,2024-01
5700,samanthaenglish@example.org,Scott,Hinton,USA,Singletonmouth,2022-03-06,referral,budget,43,True,1,3049.56,3049.56,2024-01-02,2024-01-02,3049.56,0.0,,False,2024-01
5701,keithcrawford@example.net,Connie,Lopez,Australia,New Christopherfort,2022-03-18,social_media,premium,36,False,0,0.0,,,,,,,True,
5702,roachtravis@example.net,Clayton,Smith,USA,Bradleyton,2023-10-20,paid_search,regular,26,True,2,6756.59,3378.3,2023-11-24,2023-12-27,6756.59,33.0,33.0,True,2023-11
5703,bwiggins@example.org,Tyler,Flores,Singapore,Danielland,2022-12-15,email_campaign,premium,54,True,4,3344.51,836.13,2023-01-06,2023-02-07,3344.51,32.0,10.7,True,2023-01
5704,danielle00@example.org,Anthony,Smith,Australia,East Johnburgh,2022-03-24,direct,budget,23,True,1,1670.99,1670.99,2023-08-18,2023-08-18,1670.99,0.0,,True,2023-08
5705,hillamy@example.org,Jonathan,Smith,UK,Lake Loribury,2023-03-06,paid_search,regular,35,True,2,7999.26,3999.63,2024-01-29,2024-02-17,7999.26,19.0,19.0,False,2024-01
5706,danielguerrero@example.net,Michelle,Hobbs,Canada,South Katrina,2022-02-22,paid_search,vip,28,False,4,5139.47,1284.87,2022-11-11,2024-02-29,5139.47,475.0,158.3,False,2022-11
5707,josephwright@example.com,Jennifer,Sampson,USA,Nicholashaven,2022-08-08,social_media,regular,25,True,3,1295.29,431.76,2022-12-11,2024-01-24,1295.29,409.0,204.5,False,2022-12
5708,ronald91@example.com,Rebecca,Reid,UK,East Rhonda,2023-08-13,social_media,regular,42,False,0,0.0,,,,,,,True,
5709,christine74@example.com,Nicole,Arias,UK,West Zacharyville,2023-05-05,organic_search,budget,46,True,1,3120.33,3120.33,2023-05-17,2023-05-17,3120.33,0.0,,True,2023-05
5710,heidilynch@example.org,Michelle,Kramer,India,New Pamela,2023-03-11,social_media,premium,30,True,2,3320.39,1660.2,2023-05-28,2023-06-08,3320.39,11.0,11.0,True,2023-05
5711,hbailey@example.net,Theodore,Reid,Germany,Stephensland,2022-01-11,paid_search,budget,36,True,0,0.0,,,,,,,True,
5712,nicholasjenkins@example.net,Betty,Cruz,UK,Lake Jennifer,2022-12-15,referral,premium,59,False,1,239.39,239.39,2022-12-15,2022-12-15,239.39,0.0,,True,2022-12
5713,rbooth@example.org,Emily,Shaw,UK,Hortonfurt,2022-11-08,organic_search,regular,31,False,0,0.0,,,,,,,True,
5714,stephen48@example.net,Roger,Larsen,USA,Ramosmouth,2022-05-25,organic_search,budget,48,True,0,0.0,,,,,,,True,
5715,ehenry@example.org,Heather,Sparks,India,North Rachelmouth,2024-01-26,paid_search,premium,42,False,2,7716.610000000001,3858.3,2024-02-05,2024-02-18,7716.61,13.0,13.0,False,2024-02
5716,oconnorrobert@example.org,James,Simon,USA,Youngbury,2022-08-08,organic_search,budget,25,True,0,0.0,,,,,,,True,
5717,joshuabarton@example.net,Clarence,Beck,India,South Victor,2022-06-03,organic_search,budget,37,False,0,0.0,,,,,,,True,
5718,ccabrera@example.org,Sean,Newman,India,Josefurt,2023-12-10,direct,premium,65,True,1,1160.5,1160.5,2024-02-08,2024-02-08,1160.5,0.0,,False,2024-02
5719,manningkarina@example.org,Christopher,Stevens,UK,East Carl,2023-03-31,paid_search,budget,60,True,1,1246.28,1246.28,2023-08-31,2023-08-31,1246.28,0.0,,True,2023-08
5720,aaroncook@example.com,Erin,Silva,Australia,East Tonyaburgh,2023-03-25,direct,regular,22,True,0,0.0,,,,,,,True,
5721,matthew76@example.net,Katherine,Brown,USA,South Lisa,2022-05-28,email_campaign,budget,58,True,1,12486.88,12486.88,2022-10-29,2022-10-29,12486.88,0.0,,True,2022-10
5722,gonzalesjessica@example.net,Casey,Neal,USA,South Davidland,2023-08-25,organic_search,budget,58,True,0,0.0,,,,,,,True,
5723,joyce34@example.com,Colleen,Hart,India,Collinsmouth,2023-09-20,paid_search,premium,50,True,1,1383.5,1383.5,2024-03-23,2024-03-23,1383.5,0.0,,False,2024-03
5724,littleteresa@example.com,Amber,Sanders,India,North Jacquelineburgh,2024-01-07,social_media,premium,31,True,1,2162.32,2162.32,2024-02-13,2024-02-13,2162.32,0.0,,False,2024-02
5725,chelsea59@example.com,John,Harris,USA,Mariaton,2024-01-08,organic_search,regular,39,True,1,386.22,386.22,2024-03-03,2024-03-03,386.22,0.0,,False,2024-03
5726,damon26@example.com,Gregory,Smith,USA,Martinfort,2023-10-13,influencer,regular,58,True,1,1960.95,1960.95,2024-02-17,2024-02-17,1960.95,0.0,,False,2024-02
5727,millerjennifer@example.org,Melanie,Watson,USA,Colemanton,2022-04-27,direct,regular,19,False,0,0.0,,,,,,,True,
5728,rhodeschristine@example.net,Steven,Marshall,Germany,West Kristishire,2022-08-02,email_campaign,premium,43,True,0,0.0,,,,,,,True,
5729,jenniferwilliams@example.org,Renee,Delacruz,USA,East Geraldbury,2024-01-07,referral,budget,46,True,0,0.0,,,,,,,True,
5730,riddlebrandi@example.com,Antonio,Johnson,USA,Paulland,2023-03-31,email_campaign,premium,48,True,1,4410.9,4410.9,2023-05-04,2023-05-04,4410.9,0.0,,True,2023-05
5731,fyoung@example.com,Rachel,Scott,USA,West Rickeystad,2022-03-11,direct,vip,54,False,3,2976.39,992.13,2023-02-19,2023-09-16,2976.39,209.0,104.5,True,2023-02
5732,kevin12@example.org,Michele,Mahoney,India,Michaelland,2022-08-22,social_media,budget,34,True,1,150.75,150.75,2022-09-13,2022-09-13,150.75,0.0,,True,2022-09
5733,wleon@example.com,Julie,Miller,Singapore,Sullivantown,2022-05-01,email_campaign,budget,42,True,5,7676.67,1535.33,2022-06-07,2024-02-29,7676.67,632.0,158.0,False,2022-06
5734,patrickhall@example.com,Jennifer,Hicks,USA,Andrewmouth,2023-06-25,paid_search,regular,31,True,6,13969.359999999999,2328.23,2023-06-30,2024-02-19,13969.36,234.0,46.8,False,2023-06
5735,jose52@example.com,Melanie,Smith,USA,South Michaelfurt,2022-11-05,organic_search,budget,31,True,1,4030.64,4030.64,2022-11-09,2022-11-09,4030.64,0.0,,True,2022-11
5736,steven66@example.net,Ronald,Morton,UK,Washingtonville,2022-12-23,paid_search,regular,41,True,0,0.0,,,,,,,True,
5737,josephparker@example.com,Edward,Vaughan,UK,Amychester,2023-11-25,paid_search,regular,18,True,1,38.0,38.0,2024-01-02,2024-01-02,38.0,0.0,,False,2024-01
5738,kelli15@example.org,Michael,Johnson,Canada,Lake Josephstad,2023-09-29,direct,premium,62,False,14,17726.4,1266.17,2023-10-01,2023-10-13,17726.4,12.0,0.9,True,2023-10
5739,bassjoshua@example.com,Sharon,George,Canada,Danafurt,2023-10-23,organic_search,premium,19,True,1,4579.48,4579.48,2023-12-11,2023-12-11,4579.48,0.0,,True,2023-12
5740,corey32@example.com,Christopher,Johnson,USA,Port Geraldview,2024-02-13,organic_search,regular,38,True,5,5952.42,1190.48,2024-02-24,2024-03-09,5952.42,14.0,3.5,False,2024-02
5741,tammybaker@example.com,Jennifer,Quinn,UK,New Laurentown,2023-01-26,paid_search,premium,54,True,2,1256.87,628.43,2023-02-15,2023-09-26,1256.87,223.0,223.0,True,2023-02
5742,brandon91@example.com,Michele,Allen,USA,Lake John,2023-04-01,referral,regular,61,True,0,0.0,,,,,,,True,
5743,lmartinez@example.org,Dennis,Tran,India,Tracyville,2022-11-28,organic_search,premium,41,False,2,3414.6400000000003,1707.32,2023-06-11,2023-11-07,3414.64,149.0,149.0,True,2023-06
5744,haasmichelle@example.net,Gary,Carter,UK,East Williamborough,2023-05-03,email_campaign,premium,62,True,7,15009.119999999999,2144.16,2023-05-14,2024-01-08,15009.12,239.0,39.8,False,2023-05
5745,stephensonronald@example.org,Katherine,Rodriguez,USA,Lake Cindy,2023-07-05,referral,regular,56,False,1,5201.66,5201.66,2024-03-22,2024-03-22,5201.66,0.0,,False,2024-03
5746,michael67@example.net,Christopher,Cole,India,Lake Jenniferchester,2022-04-30,direct,premium,41,True,1,1531.7,1531.7,2023-11-29,2023-11-29,1531.7,0.0,,True,2023-11
5747,henrylisa@example.org,Thomas,Austin,Canada,East Jeremy,2022-01-07,email_campaign,budget,41,True,4,6167.45,1541.86,2022-08-03,2024-03-25,6167.45,600.0,200.0,False,2022-08
5748,annette33@example.com,Jamie,Bullock,UK,West Ryan,2022-12-21,referral,premium,34,True,0,0.0,,,,,,,True,
5749,tball@example.com,Tina,Wolfe,India,Port Josephtown,2023-03-23,influencer,regular,37,True,3,2804.18,934.73,2023-03-29,2023-04-23,2804.18,25.0,12.5,True,2023-03
5750,dale77@example.org,Katelyn,Patterson,USA,New Elizabeth,2022-03-27,organic_search,budget,54,True,1,2677.16,2677.16,2023-08-25,2023-08-25,2677.16,0.0,,True,2023-08
5751,chrissantos@example.com,Justin,Kelley,USA,South Jamesberg,2022-08-02,paid_search,premium,48,True,1,6191.53,6191.53,2023-07-19,2023-07-19,6191.53,0.0,,True,2023-07
5752,hsmith@example.com,Melissa,Mitchell,UK,Humphreyberg,2024-01-26,organic_search,regular,31,True,2,955.68,477.84,2024-02-03,2024-03-21,955.68,47.0,47.0,False,2024-02
5753,jefftaylor@example.org,Johnny,Chase,Australia,South Traci,2022-04-25,paid_search,regular,50,True,3,990.95,330.32,2022-11-30,2024-01-31,990.95,427.0,213.5,False,2022-11
5754,philipreese@example.org,Matthew,Garcia,USA,Yvettehaven,2022-03-07,email_campaign,regular,51,True,1,2098.71,2098.71,2022-03-23,2022-03-23,2098.71,0.0,,True,2022-03
5755,ipugh@example.com,Thomas,Carr,Australia,Jonathanport,2022-10-10,social_media,regular,54,True,1,3684.33,3684.33,2022-12-25,2022-12-25,3684.33,0.0,,True,2022-12
5756,ramoslarry@example.com,Joseph,Smith,UK,Williston,2023-06-02,social_media,regular,27,True,1,64.3,64.3,2023-06-09,2023-06-09,64.3,0.0,,True,2023-06
5757,lholt@example.com,Jay,Riley,Canada,West Kent,2023-01-03,email_campaign,budget,27,False,1,41.14,41.14,2023-06-16,2023-06-16,41.14,0.0,,True,2023-06
5758,elizabeth34@example.net,Neil,Ray,Singapore,Luistown,2022-02-24,social_media,budget,57,False,1,971.59,971.59,2023-11-09,2023-11-09,971.59,0.0,,True,2023-11
5759,zwebb@example.com,Troy,Love,USA,Lake Marcomouth,2022-03-11,organic_search,regular,45,True,0,0.0,,,,,,,True,
5760,buckrodney@example.com,Latoya,Smith,USA,Mcmillanburgh,2022-11-12,referral,regular,41,True,9,11660.61,1295.62,2022-11-15,2024-02-27,11660.61,469.0,58.6,False,2022-11
5761,turnerdonna@example.com,Scott,Martinez,USA,Amyfort,2023-04-14,organic_search,regular,64,True,3,9503.52,3167.84,2023-05-06,2023-07-05,9503.52,60.0,30.0,True,2023-05
5763,udunn@example.org,Michelle,Castro,Germany,New Gregoryfort,2022-04-10,organic_search,budget,44,True,1,1679.46,1679.46,2023-04-23,2023-04-23,1679.46,0.0,,True,2023-04
5764,wheelerwyatt@example.org,George,Johnson,Singapore,West Gregory,2023-01-19,paid_search,premium,57,True,1,4150.65,4150.65,2024-02-08,2024-02-08,4150.65,0.0,,False,2024-02
5765,smithjade@example.net,Joshua,Thomas,USA,Erikafort,2023-06-08,paid_search,premium,31,False,18,27693.25,1538.51,2023-06-16,2024-03-15,27693.25,273.0,16.1,False,2023-06
5766,lewisjessica@example.com,Michelle,Carpenter,Canada,East Leslietown,2023-05-03,paid_search,regular,47,True,1,1011.77,1011.77,2023-06-06,2023-06-06,1011.77,0.0,,True,2023-06
5767,poperobin@example.org,Timothy,Hoffman,Australia,Port Michael,2023-08-04,organic_search,premium,54,False,3,9142.52,3047.51,2023-09-18,2023-12-18,9142.52,91.0,45.5,True,2023-09
5769,sarah26@example.org,Jesse,Pittman,UK,Brandontown,2024-02-22,organic_search,premium,58,True,2,2586.75,1293.38,2024-03-11,2024-03-17,2586.75,6.0,6.0,False,2024-03
5770,cwells@example.org,Jesse,Barton,India,South Danielstad,2022-05-14,paid_search,regular,53,True,4,13041.36,3260.34,2022-05-19,2022-07-13,13041.36,55.0,18.3,True,2022-05
5771,kempamber@example.org,Kelly,Smith,Canada,Lydiaburgh,2022-08-13,social_media,premium,34,True,3,1335.45,445.15,2022-12-03,2023-12-21,1335.45,383.0,191.5,True,2022-12
